"","AD3","WT3","AD4","WT4","AD6","WT6","AD9","WT9","AD11","WT11","mo3_log2fc","mo3_P","mo3_Q","mo4_log2fc","mo4_P","mo4_Q","mo6_log2fc","mo6_P","mo6_Q","mo9_log2fc","mo9_P","mo9_Q","mo11_log2fc","mo11_P","mo11_Q","disease","age","interaction","diseaseQ","ageQ","interactionQ"
"O54946",-0.0470968059497653,0.13075100816955,0.22396034504963,0.326180716846321,-0.0512400682488062,0.198759355902518,0.335162268571695,0.382682340854891,0.139421061332922,0.00944886155646106,-0.177847814119315,0.444648281127128,0.87981278578128,-0.102220371796691,0.712809571699284,0.98902346904353,-0.249999424151324,0.470583845503765,0.941017695231671,-0.0475200722831955,0.795032137079694,0.974005341584082,0.12997219977646,0.487284595730201,0.840434905068011,0.787579102649675,0.761384740044011,0.143733246810094,0.909416630572207,0.847113587657724,0.847113587657724
"O54962",-0.201753236073114,-0.112405823039888,-0.174721865225018,-0.196524501384799,-0.319618514870109,-0.152905159305031,0.103873769999082,0.0937501533997382,-0.0476854037488349,0.0684663237795305,-0.0893474130332258,0.634838775661871,0.918172506192363,0.0218026361597806,0.911134035780655,0.997847168882565,-0.166713355565078,0.378713332251813,0.93403535752139,0.0101236165993436,0.982049830524349,0.99800102626658,-0.116151727528365,0.599896395120431,0.884749744346994,0.597576604659733,0.0717803488559621,0.912007108374183,0.812160006918921,0.161145441809168,0.161145441809168
"O54983",0.0565233833521928,-0.161108300222804,-0.121443051899973,-0.251967919364636,0.137220049655532,0.0391214810737429,-0.0235705148554409,-0.131570588330798,0.147600080414346,-0.112428290500917,0.217631683574997,0.301015587742798,0.827739929124405,0.130524867464663,0.513338384255746,0.973204020151518,0.0980985685817893,0.627880348583512,0.956665852882579,0.108000073475357,0.297343909017378,0.834499217978103,0.260028370915263,0.158359788960438,0.614743902978366,0.0516810729263889,0.517409014589404,0.886881447106808,0.266089524159157,0.659915734709367,0.659915734709367
"O54984",-0.0587065744891339,0.0835072179281817,-0.0317513540518947,0.0706578700993253,-0.0606848135731597,-0.0275001950598978,0.0293850052413287,-0.0725661862589823,-0.142178287050882,0.0310808984751539,-0.142213792417316,0.255379711655299,0.801892522421914,-0.10240922415122,0.148127700882917,0.969579718056114,-0.033184618513262,0.69794653059012,0.967776319702034,0.101951191500311,0.0549738948018542,0.600796185389508,-0.173259185526036,0.152588445047172,0.603109682292509,0.125880697056745,0.514139763791627,0.678034848953648,0.410818321587193,0.656816485705725,0.656816485705725
"O54988",-0.27103874829083,-0.143935106168206,-0.13793095337701,-0.115995762563221,-0.00371354314612032,-0.0114737113840111,0.12158570211702,-0.124789477310806,0.457933822019028,0.329689617133889,-0.127103642122624,0.64174591191383,0.920854187308473,-0.0219351908137895,0.935820291016559,0.997847168882565,0.0077601682378908,0.968812872880468,0.997173059559309,0.246375179427825,0.413286352584211,0.882745358985818,0.128244204885138,0.557636762090639,0.86669992261749,0.890573454601841,0.000310951113857905,0.472864925088996,0.955170324751585,0.00248316675209384,0.00248316675209384
"O54991",-0.0481654203772756,0.0101567788835271,-0.0578509304858381,-0.0336546911346642,0.00242689437418801,0.192041847475389,-0.0611710764175283,-0.0279870523037572,-0.208656117487223,-0.0934400295315004,-0.0583221992608027,0.677430424071586,0.928413175076523,-0.0241962393511739,0.878897595718262,0.997847168882565,-0.189614953101201,0.134192600231467,0.898433433596034,-0.0331840241137711,0.726395946606277,0.95710114145015,-0.115216087955723,0.289407012441351,0.723609993407672,0.179446903161055,0.0813784460638392,0.929611652493041,0.481574558247136,0.177918739349708,0.177918739349708
"O55013",0.132020858646581,-0.0412710354625577,0.0332365403410557,-0.163996888906824,0.116861191128112,0.0262783522171623,-0.101774812117014,-0.115461599824604,-0.0672289193805508,0.0253830330694474,0.173291894109139,0.433711245424936,0.877060518525982,0.19723342924788,0.184759584551914,0.969579718056114,0.0905828389109497,0.386063018032243,0.934376650128801,0.0136867877075905,0.914416723456315,0.992628200087232,-0.0926119524499983,0.190515923463168,0.647709511407324,0.416416076745075,0.343293080992947,0.0399983759213508,0.703556178023955,0.498813897484368,0.498813897484368
"O55017",-0.263148385944992,0.0033066212027326,-0.0884390477821336,-0.0125617781540961,-0.133232146051561,-0.187865142563096,0.0166296921428554,-0.204029128481956,0.110500851153776,-0.0403406317296172,-0.266455007147725,0.0542128340106584,0.744563204193182,-0.0758772696280375,0.350696742139224,0.969579718056114,0.0546329965115358,0.771547089976388,0.977075331258929,0.220658820624811,0.291710789626998,0.830760058086204,0.150841482883394,0.252440397291282,0.698871494009451,0.861604923528267,0.101515612584675,0.031348360593526,0.945817953694088,0.20840374710246,0.20840374710246
"O55022",-0.0927396560140118,-0.250805499285009,-0.073669477682088,0.0469586761902833,-0.119150675129275,-0.132222467736177,0.089228038030839,-0.00228481437924718,0.141270125551189,0.0887861579859607,0.158065843270997,0.209795298386434,0.795308967051643,-0.120628153872371,0.376167346051161,0.969579718056114,0.0130717926069015,0.874502057354505,0.988147758303017,0.0915128524100862,0.370582772012573,0.872497224359325,0.0524839675652287,0.296390875628951,0.727987316479111,0.407090562868821,3.4417697301016e-05,0.954245822240658,0.697634129382317,0.000427113944129163,0.000427113944129163
"O55026",-0.159431690908024,-0.0488087783172533,0.00997779854146648,-0.190579422008066,0.157264819589933,0.0130596140496679,0.133384011191407,-0.0148529700797223,0.295771955312704,0.223995452155683,-0.110622912590771,0.302678612726668,0.827739929124405,0.200557220549533,0.102496722136927,0.969579718056114,0.144205205540265,0.331851668140013,0.927068850807713,0.148236981271129,0.343506845441084,0.858600189299075,0.0717765031570212,0.478456394322045,0.83808843880121,0.402434514344575,1.31796037314031e-05,0.699860716444966,0.693406541008509,0.000203038540948742,0.000203038540948742
"O55029",0.0440753443896379,-0.038134338962391,-0.112727810130094,-0.0870842003987797,-0.0503242135824475,-0.00106565545041191,-0.179338257106859,-0.217348174537918,-0.105478496316938,-0.182249625076818,0.0822096833520289,0.361270830029585,0.842947679402332,-0.0256436097313142,0.756596680195842,0.98902346904353,-0.0492585581320356,0.731844535381339,0.972257717892157,0.0380099174310595,0.723355288217162,0.956782901736105,0.0767711287598799,0.562436563633949,0.868044437531813,0.624093220881953,0.0148111113545649,0.940228210111385,0.825304756103779,0.0486991884844934,0.0486991884844934
"O55033",-0.019235675142371,0.0510220815869353,0.0107614301311421,0.336729186113387,-0.0946574257041359,0.280915025881885,-0.0480015840413168,0.161940715443837,0.142432846627986,0.278430426768182,-0.0702577567293063,0.839584494668964,0.970230327440409,-0.325967755982245,0.365596128383484,0.969579718056114,-0.375572451586021,0.110542954336678,0.898433433596034,-0.209942299485154,0.297170170277638,0.834499217978103,-0.135997580140196,0.183719844850881,0.639586968773573,0.018401550303076,0.46931285976809,0.953903644235404,0.157906285824422,0.618948844041974,0.618948844041974
"O55042",0.0275279189261205,0.177740689153663,0.146084271384197,0.124064071077914,0.124809016327465,-0.0572693210702443,-0.104064971958127,-0.0912110927109183,0.0572578066289539,-0.0594414994420635,-0.150212770227542,0.193183337109306,0.793613866801676,0.0220202003062826,0.842047470690282,0.997847168882565,0.182078337397709,0.175295793645163,0.898433433596034,-0.0128538792472089,0.894445391710506,0.990510032785672,0.116699306071017,0.0895461611199428,0.520126162047467,0.619389190874776,0.00495292367361893,0.392033520300151,0.822977896058743,0.0211349949126182,0.0211349949126182
"O55057",0.155300492589181,0.172841785146884,0.144285134943236,0.0371611749979479,0.0259841978399536,-0.128352033515714,-0.0290382934063805,-0.0275107468105192,-0.111691378142037,-0.12306283645089,-0.017541292557703,0.926210017484544,0.983097833281634,0.107123959945288,0.677503946907472,0.98902346904353,0.154336231355668,0.354650803935684,0.92967497348476,-0.00152754659586136,0.992286734188385,0.998876789304913,0.0113714583088539,0.877583151911311,0.975563316315045,0.324228455164577,0.00623280589125752,0.805817051287299,0.634631798306205,0.0252997608428327,0.0252997608428327
"O55060",0.036607413999281,0.0420011499021734,-0.088390909909259,-0.0318440378172043,0.1423225851066,0.0713918940232442,0.0843876537431241,0.155267093405629,0.018562278157015,0.0246682139284378,-0.00539373590289235,0.961038824334447,0.990418583542433,-0.0565468720920548,0.859917623646422,0.997847168882565,0.0709306910833561,0.593433864964078,0.954375994380828,-0.0708794396625045,0.569247848783467,0.922871596074524,-0.00610593577142281,0.965467931094113,0.993241387413745,0.962397533900568,0.63023688455387,0.857268642211737,0.985048601264054,0.752315795278317,0.752315795278317
"O55091",-0.013508496908516,-0.0349889659117905,-0.00990143758949167,0.110981660524843,0.00338297371944626,-0.0313059926958366,0.0550667638910492,-0.0203024621132602,0.082303753084114,0.123788071893786,0.0214804690032745,0.655552299512051,0.923057268078682,-0.120883098114334,0.198511798509299,0.969579718056114,0.0346889664152829,0.715041818350216,0.968971013690131,0.0753692260043094,0.106736603619696,0.689852227596219,-0.0414843188096724,0.538849944148957,0.857676806669255,0.595792233069579,0.0107359002279197,0.956711680121314,0.811463629655852,0.0379833432114374,0.0379833432114374
"O55100",-0.501721874709605,0.00111470398680541,-0.0595391787188405,-0.182825881284623,-0.163584640763784,-0.0457146962905236,0.0275292209085632,0.201920293668815,-0.0504736259754686,-0.0095751106422766,-0.502836578696411,0.304212680931151,0.827739929124405,0.123286702565782,0.52996049461919,0.976966538247203,-0.11786994447326,0.249603124111223,0.909401326487165,-0.174391072760251,0.167854081103492,0.745472783449413,-0.040898515333192,0.828693815930411,0.962755649428806,0.21801982751218,0.0869364595092407,0.311603188238697,0.527589106403933,0.186299214709561,0.186299214709561
"O55106",-0.0522635512521551,0.139382202444511,0.0133075647159629,0.023173409001136,-0.0186937719807919,0.114001270221722,0.0584225702393746,0.0799777131397899,-0.0690436278442113,0.0792993824813979,-0.191645753696666,0.0441992187628122,0.696779361367249,-0.00986584428517316,0.88180127223356,0.997847168882565,-0.132695042202514,0.0619424581917566,0.870932560187725,-0.0215551429004153,0.832861739415974,0.97635459538895,-0.148343010325609,0.0119950954867521,0.296062075410591,0.00451739302638907,0.998007591172732,0.565531211816519,0.0759788104822516,0.99858551156056,0.99858551156056
"O55125",0.0125983390471559,-0.152740261335671,-0.153994745617646,0.107983444890379,-0.0706606110724236,-0.0611927643259713,-0.00339880935959655,-0.139937856432609,0.0539958857156056,-0.33908707162064,0.165338600382827,0.364171756394056,0.843417988861648,-0.261978190508025,0.153792489207353,0.969579718056114,-0.00946784674645226,0.919454201640583,0.997173059559309,0.136539047073012,0.241306900374688,0.803765231499083,0.393082957336245,0.00661783183470437,0.272106941265333,0.0274043973236755,0.191328076266193,0.0136000444277907,0.196039134785269,0.328927003393362,0.328927003393362
"O55126",-0.15060229155299,0.0129434098134522,0.0220118451126298,-0.0109639762190047,-0.0284498022156713,-0.00325261522767476,0.0730707589736204,0.0263185412406885,0.00981341249024053,0.155872159092739,-0.163545701366442,0.438423214684143,0.87981278578128,0.0329758213316345,0.867708933118904,0.997847168882565,-0.0251971869879965,0.840119064767795,0.98396295097978,0.0467522177329319,0.662894032305803,0.94559171358372,-0.146058746602499,0.521632469453933,0.848710125976399,0.377717909429239,0.117603575977979,0.996342074062014,0.682368503968888,0.23171339013184,0.23171339013184
"O55131",-0.0980568174657602,0.0125613257839984,-0.00776728101045593,-0.000417548352714639,-0.0438510444985133,-0.0141769333720539,-0.0275962125609179,0.0261405641783722,0.073345714580869,0.0294350337680543,-0.110618143249759,0.0130998750389093,0.634847137932533,-0.00734973265774129,0.887567130312699,0.997847168882565,-0.0296741111264594,0.716192508683479,0.968971013690131,-0.0537367767392901,0.41320495886782,0.882745358985818,0.0439106808128147,0.563849154828066,0.868044437531813,0.164376700438989,0.0571030362271248,0.253335828693882,0.461410350658369,0.134442948710433,0.134442948710433
"O55135",0.164177678727264,0.00565122487522945,0.08801498889211,0.0433856002608646,0.0375615863937113,0.0923990333906977,-0.0778728557516516,0.102062790320772,0.0257392438215081,-0.0350375978973611,0.158526453852034,0.0930285806970585,0.755843439120122,0.0446293886312454,0.55761184025872,0.982036383065385,-0.0548374469969863,0.508077115092741,0.943908193908477,-0.179935646072424,0.122749520781356,0.706245596374941,0.0607768417188691,0.744228420996203,0.931644682718438,0.866075575246609,0.091260963932223,0.316433442254522,0.947151432947026,0.192924987502317,0.192924987502317
"O55137",-0.191380163209445,-0.338683906281806,-0.137525168430728,-0.424829971149752,-0.0196660517850144,0.0545679944722753,0.0144845122028868,0.287329987223465,-0.318051860552591,0.180373219807464,0.147303743072361,0.541821250801299,0.904810912464976,0.287304802719024,0.301002482520619,0.969579718056114,-0.0742340462572897,0.719063859281088,0.968971013690131,-0.272845475020578,0.638733729803944,0.943785807841536,-0.498425080360054,0.0260108348042413,0.370951094260028,0.462561290255152,0.101253162534016,0.106163734667201,0.734578867194971,0.20840374710246,0.20840374710246
"O55143",0.0449341183086069,0.0364581529056825,-0.055796872384144,0.0353820454445369,-0.00616078932363118,0.0870320918493754,-0.0233714840208201,0.00032810401112088,-0.0898412844021246,-0.00905553851896814,0.00847596540292436,0.836877630325165,0.970230327440409,-0.0911789178286809,0.230286124894862,0.969579718056114,-0.0931928811730065,0.177314398480984,0.898433433596034,-0.023699588031941,0.578423539836425,0.926950379314041,-0.0807857458831564,0.197730272306574,0.655975819389221,0.0453666451240612,0.0264950641193922,0.74099791006854,0.247586725760741,0.0751122019649118,0.0751122019649118
"O55176",-0.145802972600148,0.0861771889805459,-0.0701720238903181,-0.01525925007419,-0.0958095376388893,0.0312289567837428,-0.103579015620563,-0.0814869743727189,-0.0960204887604438,-0.0522578024635672,-0.231980161580694,0.01746734506562,0.634847137932533,-0.0549127738161281,0.51049293040782,0.972499140405077,-0.127038494422632,0.131718318699164,0.898433433596034,-0.0220920412478442,0.691952645285314,0.950444541563656,-0.0437626862968766,0.578000658793782,0.874815920879355,0.00294970430926117,0.196268345379863,0.079504292477568,0.0607483840112576,0.335077676907245,0.335077676907245
"O55201",-0.184837893365561,0.0344950225825641,-0.153466366692663,-0.09879453866496,0.0118219917027831,-0.0210676216415135,-0.0821904575965349,-0.0984283680927172,-0.0280664785184018,-0.15775598139323,-0.219332915948125,0.120850888808458,0.755843439120122,-0.0546718280277032,0.865760124158107,0.997847168882565,0.0328896133442967,0.786313525214949,0.977127794381649,0.0162379104961824,0.826488451622271,0.974005341584082,0.129689502874828,0.251359904380669,0.698866007151731,0.834963003794286,0.839007119399619,0.0769751946095742,0.935984826274054,0.901437358102885,0.901437358102885
"O55229",-0.116650531852249,-0.0135792242719813,-0.161985543334447,-0.085542419355567,-0.0366089543362531,-0.0326902142738088,-0.148859901885899,-0.117445069313098,-0.101837478105451,-0.0782684016385688,-0.103071307580268,0.41568025500179,0.864895125684105,-0.07644312397888,0.371967096851154,0.969579718056114,-0.00391874006244431,0.962490702747781,0.997173059559309,-0.031414832572801,0.728748537275487,0.957694482015883,-0.0235690764668823,0.796250842309094,0.954073400828804,0.179682814986154,0.597343848871303,0.601986068229791,0.481574558247136,0.726590537994531,0.726590537994531
"O55234",0.186039395128004,-0.00421806625226166,0.0533821365927549,0.000294435893585104,-0.00283254515266918,0.00919407035748236,-0.128786645392879,0.0866929119261911,0.0944893139314846,-0.151879133329617,0.190257461380266,0.126323549323275,0.755843439120122,0.0530877006991698,0.751833706225019,0.98902346904353,-0.0120266155101515,0.928087606818998,0.997173059559309,-0.21547955731907,0.395876844509672,0.877194961115694,0.246368447261102,0.220674213681151,0.674081341244609,0.418431071468739,0.138954896476962,0.835670717318722,0.704780935675473,0.261660495627696,0.261660495627696
"O70139",-0.0183332556856122,0.00925268742905932,0.0429537598318465,0.00365563141662882,-0.0330055688018866,0.0956767303500071,0.107406500259155,0.0786353775705577,0.0354911218759145,-0.0197865451547625,-0.0275859431146715,0.833454959347734,0.970230327440409,0.0392981284152177,0.745133845958172,0.98902346904353,-0.128682299151894,0.474621016649855,0.941017695231671,0.0287711226885976,0.824697000168108,0.974005341584082,0.055277667030677,0.676111526003222,0.914491669979471,0.859637065636779,0.701250723643957,0.432819823327432,0.945817953694088,0.800932306368594,0.800932306368594
"O70161",0.20054259185808,0.144346991614631,0.0398488075780283,0.204710730464696,0.0938341640228175,0.0826659870845222,-0.102297640317627,-0.0528133050882818,-0.238783922214402,-0.0329811552581887,0.0561956002434498,0.258827052343184,0.801892522421914,-0.164861922886667,0.0630518984241718,0.969579718056114,0.0111681769382953,0.900868441700837,0.99691691526453,-0.0494843352293456,0.502958816328987,0.907155121915802,-0.205802766956213,0.133379648139638,0.577956090935451,0.130309120241417,3.7259316920528e-07,0.104439648835366,0.415859250432085,1.1591386626832e-05,1.1591386626832e-05
"O70172",0.104877798430043,0.0930000380820057,-0.0321104659959031,0.0106559663674795,-0.0431417181959293,0.224675768389411,0.020268323751753,0.119373012921306,-0.101000013753827,-0.0620564822146631,0.0118777603480371,0.90559391980299,0.981925567198414,-0.0427664323633825,0.721443203342213,0.98902346904353,-0.267817486585341,0.00475464654333147,0.775205496835669,-0.0991046891695533,0.186516780987321,0.761042923882574,-0.0389435315391641,0.677349590206645,0.91474016053426,0.159848071796438,0.0266252481011013,0.7841619343874,0.454898549046882,0.0753323180185173,0.0753323180185173
"O70194",-0.150084190593852,0.157101028218162,-0.00360570055146061,-0.292504256914346,0.224170455246928,-0.0814425635229993,0.100370823998113,-0.17293547349981,0.106194154730086,-0.04361999898394,-0.307185218812014,0.12671436137562,0.755843439120122,0.288898556362885,0.176756767524927,0.969579718056114,0.305613018769927,0.118808688779194,0.898433433596034,0.273306297497923,0.115360801334628,0.697401145463005,0.149814153714026,0.11714031000945,0.57020335336258,0.0992030415273604,0.408141784477455,0.15297753144672,0.365519304610698,0.565330549614259,0.565330549614259
"O70218",-0.0312927334419593,-0.00988504940081496,0.148047543686647,0.134929519417255,-0.0977812921211542,-0.140591331900602,0.0550862342787162,0.129025763361359,0.0912017228546937,0.0565247214082718,-0.0214076840411444,0.831876135033631,0.970230327440409,0.0131180242693924,0.87827410919951,0.997847168882565,0.0428100397794482,0.676618441320914,0.9650717434352,-0.0739395290826428,0.276607023333236,0.820593845567059,0.0346770014464218,0.470613285325497,0.835129195527279,0.89792833531681,0.234269789878366,0.998889838513587,0.956724602638096,0.380193325500439,0.380193325500439
"O70228",-0.111086207079741,0.151459331837306,-0.208431825020082,0.0992330664609753,0.295756034515158,0.13159470590914,0.383667493605681,-0.225519911389346,-0.0287288153498012,-0.00635162778223184,-0.262545538917046,0.0641064255837182,0.755843439120122,-0.307664891481057,0.0231529713943309,0.969579718056114,0.164161328606019,0.308268179507248,0.927068850807713,0.609187404995027,3.53072412818487e-05,0.0460524117119579,-0.0223771875675694,0.916117527521475,0.982040137687139,0.412202616621215,0.521617962271628,0.00990231467610391,0.702198014296392,0.663769458981749,0.663769458981749
"O70250",0.106622466307452,0.177577490537831,0.174472941725979,-0.0120899122555512,0.0558301123085929,-0.0490464416769948,-0.22343175636265,0.411923911537079,-0.114642585218386,-0.0288264561266821,-0.0709550242303798,0.540224504554295,0.904465691270107,0.18656285398153,0.0879988542751797,0.969579718056114,0.104876553985588,0.368258678482336,0.92967497348476,-0.635355667899729,0.0428649860509048,0.589579001329045,-0.0858161290917035,0.266005371287121,0.70964485177357,0.190243731072673,0.0360162576645254,0.0948167106484758,0.493322544524433,0.0950955575177381,0.0950955575177381
"O70251",0.180259955791762,0.0929835750318393,0.100358249588263,0.0916619551460851,0.0797721911671074,0.0342642039667835,-0.0402696872203686,-0.187641061965096,-0.15342133142108,-0.220514987285046,0.0872763807599229,0.180230297206684,0.786222021147999,0.00869629444217833,0.870141821415833,0.997847168882565,0.045507987200324,0.496703004230509,0.943908193908477,0.147371374744727,0.138642580389399,0.719624402484795,0.0670936558639657,0.46907075251217,0.835129195527279,0.00561287999413331,9.79291769268656e-10,0.598331203723967,0.0849948294358348,1.06443574809674e-07,1.06443574809674e-07
"O70252",0.12807742344459,0.0653816386923397,0.101172679945117,0.0895578002122561,0.0209215298874865,0.0699691551914099,-0.0104593238947373,0.0715417594397456,0.0198802503369938,-0.23302770050963,0.0626957847522501,0.452834896642857,0.87981278578128,0.0116148797328605,0.924023873702552,0.997847168882565,-0.0490476253039234,0.415140984419307,0.938628676592254,-0.0820010833344828,0.257339283935627,0.817018127586281,0.252907950846624,0.0655675078064371,0.470762675314841,0.0781165660566517,0.000315515052906606,0.132307753624087,0.328324514478709,0.00250428073432769,0.00250428073432769
"O70293",0.11794882310813,0.150341090393496,0.0421639775529478,0.0943857511033891,0.0670383788870248,0.0958886323123726,-0.0263204327809866,-0.0761759781618704,-0.000462549584183227,-0.0126447808118524,-0.0323922672853653,0.55408333581519,0.907472599275718,-0.0522217735504413,0.699696513308388,0.98902346904353,-0.0288502534253477,0.859434427503562,0.98396295097978,0.0498555453808838,0.655193069028465,0.944165157039653,0.0121822312276692,0.906483074290696,0.980955633593952,0.822419238576898,0.0152347665016907,0.695456149988489,0.928752231039366,0.0497609693832351,0.0497609693832351
"O70305",0.276514335691231,-0.179350962645114,0.117663173446504,-0.0307834512633985,-0.00763702952675723,0.100322742676009,-0.133935968182022,-0.271317366509683,-0.0902699023969474,-0.341356538834359,0.455865298336345,0.00168599951904269,0.471236865572432,0.148446624709903,0.354617001584889,0.969579718056114,-0.107959772202767,0.544837449502735,0.943908193908477,0.137381398327661,0.501109743184448,0.906167240251623,0.251086636437412,0.35083835879374,0.764379458993266,0.025453414150076,0.00395453744739778,0.628548449118235,0.187569132898771,0.0180140920042695,0.0180140920042695
"O70310",0.17502709327969,0.0795204452279493,0.111600076624475,0.140908845103441,0.035604962090777,-0.0956804752727019,-0.151823796300951,-0.253867915278333,-0.208700211781488,-0.174605644216104,0.0955066480517407,0.440184926437193,0.87981278578128,-0.0293087684789658,0.86627812757743,0.997847168882565,0.131285437363479,0.1730948466288,0.898433433596034,0.102044118977383,0.632237107930063,0.941737268112043,-0.034094567565384,0.726793806949807,0.926970067338525,0.312393604264445,3.29818862906642e-05,0.506625595199061,0.621768145211991,0.000417726605446035,0.000417726605446035
"O70311",0.0379637531013456,-0.183843399419132,-0.0606688273652757,-0.025843499281872,0.100870193640179,0.138921777977838,0.254408007783317,0.0480348780609573,0.100893042737199,0.0688260812232116,0.221807152520477,0.33025576321617,0.836918693412425,-0.0348253280834038,0.899097049745384,0.997847168882565,-0.0380515843376588,0.862398274533149,0.985807601871891,0.20637312972236,0.437958341447005,0.895058534994685,0.0320669615139872,0.859335790869262,0.970005925408234,0.344391893855792,0.120163535142538,0.900541326637503,0.654495133879414,0.23604413303853,0.23604413303853
"O70325",-0.113880933666594,-0.0223416061338189,0.0488579437264254,-0.210173959652387,0.0574679648060141,-0.0446957145440818,0.0190885810816135,0.0816491923424476,0.118424102054465,0.0837699157040663,-0.0915393275327751,0.347529297286497,0.842947679402332,0.259031903378812,0.0282885285605214,0.969579718056114,0.102163679350096,0.339424119355157,0.927918080687247,-0.062560611260834,0.494455962282907,0.903162517809607,0.0346541863503989,0.597867102532474,0.882812819701725,0.562194173456342,0.00159853995435955,0.606095664655259,0.79305540665141,0.00900012495166751,0.00900012495166751
"O70340",0.0129972745481957,0.0869918894870799,-0.158233384148734,0.240778723773094,0.283413991741334,0.0992814300272121,-0.469239516006429,-0.0238945518027132,0.171768420798692,-0.551283899529859,-0.0739946149388841,0.763037585610619,0.951110963750168,-0.399012107921827,0.340382238492318,0.969579718056114,0.184132561714122,0.509892023256096,0.943908193908477,-0.445344964203716,0.275314433176509,0.820593845567059,0.723052320328551,0.258794091876209,0.705021051172209,0.861533332546281,0.0844379671851985,0.259055183910473,0.945817953694088,0.182544621876067,0.182544621876067
"O70378",0.154535592061195,0.103183764338283,0.0514921583615781,0.21177560489415,0.167118473504444,0.093423417764184,0.090567414436102,-0.0484897351368467,-0.0590654454657341,0.0669815833067763,0.0513518277229121,0.727893546880314,0.941220500782328,-0.160283446532572,0.25100528460665,0.969579718056114,0.0736950557402601,0.388517103066266,0.934376650128801,0.139057149572949,0.250519327563265,0.809240062591383,-0.12604702877251,0.343433649049511,0.759337325140749,0.968037534262484,0.0878247485051197,0.806433216457852,0.986697283555379,0.187586376037409,0.187586376037409
"O70400",0.0676882908864048,-0.0760270348251987,0.190876494163121,0.0256786433421226,-0.0807016566172944,-0.214697830784918,-0.118488035955109,-0.159315945328032,-0.0905484353197424,-0.112526281690383,0.143715325711603,0.0414559276359754,0.677333289293563,0.165197850820998,0.327131559998749,0.969579718056114,0.133996174167623,0.410877253516717,0.938628676592254,0.0408279093729239,0.441326930475947,0.895209262505449,0.0219778463706408,0.77095323460468,0.940359294582996,0.0387940456079962,0.0106107768538284,0.113671936906827,0.230153176910877,0.0376769236198099,0.0376769236198099
"O70433",0.0697141605940703,0.182452961474718,0.112161186516773,0.0990983021615858,0.092006399301002,0.105808923719067,-0.0816015838965859,-0.0701616864484307,-0.0614995893731849,-0.128018438679865,-0.112738800880648,0.505163388294863,0.89866941050393,0.0130628843551873,0.927659085253823,0.997847168882565,-0.0138025244180654,0.937177316540451,0.997173059559309,-0.0114398974481552,0.908910469439897,0.992628200087232,0.0665188493066803,0.528427141320234,0.853378210477126,0.972662054507318,0.000870093855939688,0.436800539602535,0.988835182979251,0.00563688287796688,0.00563688287796688
"O70435",0.20576784666467,0.0790969874932144,0.1419436526371,0.138977833904113,0.231519585999844,0.0517575705377781,0.136726021203386,-0.185652770277203,-0.0906980647358254,0.0304458185058143,0.126670859171456,0.204888812622308,0.795308967051643,0.00296581873298749,0.960848521797635,0.997847168882565,0.179762015462066,0.0676047492050965,0.870932560187725,0.322378791480589,0.096677027461601,0.687948452694997,-0.12114388324164,0.540702751854567,0.857676806669255,0.114942562674385,0.0547201497655554,0.56624098671787,0.395969880009776,0.130481380885203,0.130481380885203
"O70439",0.0274262786631997,-0.0418160584159445,-0.0459746549982107,0.140229922556473,-0.0903637151867466,0.0255505927674005,0.150079802587323,0.150622719925643,0.175647560537704,0.190493082698042,0.0692423370791442,0.62358174870062,0.916665985614167,-0.186204577554684,0.310670693937702,0.969579718056114,-0.115914307954147,0.546259695533343,0.943908193908477,-0.000542917338320292,0.99635906247362,0.998876789304913,-0.0148455221603375,0.91327291477997,0.982040137687139,0.454073856600209,0.0153351594687757,0.857251096919656,0.731189712294904,0.0499221035106458,0.0499221035106458
"O70443",-0.0597858021227566,0.0386435768401008,-0.02977648541999,0.0181921509532367,-0.088835287896072,-0.00133013473643395,-0.0368657320829074,-0.000559782592293862,-0.0770995388655025,0.0546626289865874,-0.0984293789628575,0.0633197320928741,0.755843439120122,-0.0479686363732267,0.391423612504621,0.969579718056114,-0.087505153159638,0.0270054083878,0.78368957857174,-0.0363059494906135,0.41470830566226,0.884437178262031,-0.13176216785209,0.125314298009926,0.571823805302934,0.000975692612336339,0.791082720219836,0.634971535569262,0.0328771772317417,0.868548452362576,0.868548452362576
"O70456",0.147539809404941,-0.544172343227744,-0.00650223786595548,-0.203563436307108,0.0127609779429422,-0.186792138597431,-0.0826691892096773,-0.257521934051299,0.479028534530417,0.313032614057764,0.691712152632685,0.141230850770948,0.777809364539324,0.197061198441153,0.61615200836876,0.987361816544365,0.199553116540373,0.545525273959939,0.943908193908477,0.174852744841622,0.527050926327849,0.915379615943575,0.165995920472653,0.672681247865401,0.912691304749415,0.2265371172855,0.0353114175940441,0.179342556332441,0.539228878567237,0.0936135345836683,0.0936135345836683
"O70480",-0.0210205565702937,-0.157894180159558,-0.0703973965638345,0.160325036046343,0.0414739930242036,-0.199454652863111,-0.0465671314074698,-0.0494989159368238,-0.0912323917145815,-0.103528238754268,0.136873623589264,0.202151823177055,0.795308967051643,-0.230722432610178,0.596547915971807,0.987361816544365,0.240928645887315,0.425314534304207,0.941017695231671,0.002931784529354,0.98866317740597,0.998876789304913,0.0122958470396862,0.946228897107219,0.987885185266955,0.613509936645634,0.750821620755722,0.952734224889956,0.819433051232346,0.840512301372667,0.840512301372667
